Job ID,ChatGPT Score,Company,Position
343180,60,"Penn Mutual Asset Management, Inc. ",Investments Co-op
377619,75,Essent Guaranty,Accounting Associate
437175,60,"J.T. Thorpe & Son, Inc.",Field Engineer Co-op
437150,85,Meridian Bank ,Credit Analyst Co-op
437074,80,L3Harris Technologies,"Program Finance Co-op / Camden, NJ"
437016,65,National Philanthropic Trust ,"Drexel Co-op - Accounting, Finance, and Valuation"
432834,75,Independence Blue Cross,College Co-op: Government Markets - Business Analyst (Fox)
429589,75,"Hamilton Lane Advisors, Inc.",Fund Accounting Analyst
429542,85,"Hamilton Lane Advisors, Inc.",Treasury Analyst
373437,75,Independence Blue Cross,College Co-op: Cash Application Analyst (Jones)
422167,75,"TMNA Services, LLC",Tax Accounting Co-op
413415,75,"TMNA Services, LLC",Internal Audit Co-op
413414,75,"TMNA Services, LLC",Accounting Co-op
429618,75,Anthony & Sylvan Pools,Accounting Specialist Co-op
427692,85,Brown Brothers Harriman & Co.,Private Banking Trust Administrator NY
436904,85,Johnson & Johnson,"Finance Co-Op - New Brunswick, NJ"
436903,85,Johnson & Johnson,"Spring 2025 Finance Co-Op - Spring House, PA"
388120,85,Brown Brothers Harriman & Co.,Private Banking Trust Administration
370579,75,HKA,"Forensic Accounting/Philadelphia, PA"
350674,70,LEAF Commercial Capital,Tax Accounting Co-op
419838,75,Campbell Soup Company,Sales Finance Co-op
435330,85,BlackRock ,Municipal Primary Markets Analyst
329840,75,BlackRock ,Municipal Product Specialist
411726,85,FS Investments ,Corporate Accounting Co-op
380936,85,LEAF Commercial Capital,Credit Analyst Co-op
404816,85,Cozen O'Connor,Business Operations Co-op (Finance)
429535,60,"The Siegfried Group, LLP",Staff Accountant Analyst
436748,85,CHUBB,Chubb Accounting and Finance Co-op: SEC Financial Reporting
436747,85,CHUBB,Chubb Accounting and Finance Co-op: INA Financial Reporting
436744,70,CHUBB,Chubb Accounting and Finance Co-op: Asset Management
436734,85,"Mill Creek Capital Advisors, LLC",Wealth Managment Co-op
361433,85,Glenmede,Internal Audit/Business Assurance Co-op
421360,65,"The Bancorp Bank, N.A.",Audit Intern
353067,75,JPMorgan Chase & Co,JPMorgan Chase / AWM-Private Bank  / Client Service Group / Workforce Optimization Analyst
436707,70,Independence Blue Cross,College Co-op: Accounting Analyst (Bergen)
401656,85,JPMorgan Chase & Co,JPMorgan Chase / FAIR / Financial Control (3)
369824,75,JPMorgan Chase & Co,"JPMorgan Chase / Financial Accounting, Infrastructure & Reporting /  Financial Control"
361758,65,Independence Blue Cross,College Co-op: Accounting (DeJesus-Vega)
436653,85,LaFrance Corporation,Accounting Intern
377897,75,Glenmede,Tax Co-op
365322,75,Delancey Street Partners,Investment Banking Analyst
421399,75,"Sunoco, Inc",Commercial Operations ‐ Supply Chain Management (Scheduling) Co‐op
416270,85,Glenmede,Investment Systems Co-Op
436538,80,ARAMARK Corp.,Tax Intern
377497,80,Glenmede,Investment Management Services Co-op
436521,85,Citrin Cooperman Advisors LLC,Portfolio Valuation Advisory Services Co-op
436520,85,JS Held Consulting ,Forensic Accounting Internship
358295,70,"SSG Capital Advisors, LLC ","Spring Analyst (Co-op) / West Conshohocken, PA"
436509,85,"UBS Financial Services, Inc.",UBS Private Wealth Management Co-op
20815,70,Bowman and Company LLP,Accounting Co-op
426330,85,Independence Blue Cross,College Co-op: Accounts Payable Analyst (Station)
419754,75,Independence Blue Cross,College Coop: Operations Specialist (Miller)
426247,80,"Mondrian Investment Partners, Inc.",Client Service and Business Development Co-op
432733,85,Office Practicum,Accounting and Finance Co-op
429385,78,Pzena Investment Management,Investment Operations Intern (Asset Management)
433713,75,Glenmede,Wealth Planning Co-op
436495,85,Airgas,Data Analyst Co-op
387595,65,Strategic Exit Advisors ,Investment Banking Analyst
380595,75,Kroll,Forensic Accounting and Financial Investigations Co-op
436478,85,COMCAST CORPORATION,Comcast Indirect Tax Co-op
436476,70,COMCAST CORPORATION,Comcast Treasury Analyst Co-op
436474,85,COMCAST CORPORATION,Comcast Corporate Treasury Co-op
436473,75,COMCAST CORPORATION,Comcast Treasury Analyst Co-op
436470,78,Chickie's and Pete's HQ Office,Accounting Reconciliation Assistant Co-op
436469,85,COMCAST CORPORATION,Comcast State and Local Tax Audits Co-op
436466,70,COMCAST CORPORATION,Comcast State and Local Income Tax Co-op
436465,80,COMCAST CORPORATION,Comcast Global Audit Financial Operations Co-op
436464,75,COMCAST CORPORATION,Comcast Global Audit Financial Operations Co-op
436458,70,COMCAST CORPORATION,Comcast Corporate Controllership Co-op
71186,70,Penn Mutual Life Insurance,Accounting Co-op
436420,85,COMCAST CORPORATION,Comcast Dispute Analyst Co-op
436419,85,COMCAST CORPORATION,"Comcast AI Strategy, Transformation, & Investments Co-op"
436409,85,COMCAST CORPORATION,Comcast Finance Business Process Management Co-op
436337,75,Axalta Coating Systems,Corporate Tax Co-Op
432774,70,Grant Thornton LLP,Audit Intern - Winter 2025
425386,85,SAP America,SAP Student Training and Rotation (STAR) Program- Business Focus [Spring / Summer Drexel Co-op 2025]
437178,85,BLOCS,Technology & Database Assistant Co-op
437152,85,Tower Cold Chain Solutions ,Customer Service Representative Co-op
432745,75,Graveyard Mentality Baseball,Sports Management Co-op
435763,82,PML Travel & Tours,Marketing & Operations Coordinator
436697,85,SimpleTire,User Experience (UX) Research Intern
436410,85,Cradles to Crayons,"Partner Relations Co-op, Cradles to Crayons"
436349,75,ARAMARK Corp.,Citizens Bank Park- Concessions Supervisor
436442,85,COMCAST CORPORATION,Comcast Pricing Analysis Co-op
436424,75,COMCAST CORPORATION,Comcast Campus Planning and Mobility Analyst Co-op
78303,80,U-Combination,System Support Engineer
431445,20,"Britt, Peters & Associates Engineering Consulting",Structural Engineer Co-Op
429955,45,Philadelphia Streets Department,Engineering Co-op - Transportation Planning Analysis – ADA Unit & Contracts Unit
429954,65,Philadelphia Streets Department,Engineering Coop/Highways Division - Transportation Planning Analysis – Project Implementation Group
420461,85,Exelon,20822 - PECO Project Management - PMO.Vegetation.Work Management – PECO Co-Op (Sarita Williams)
432742,85,Exelon,20591 - Energy Acquisition - PECO Co-op (Ian Mark)
437120,85,Exelon,20250 - Damage Prevention Business Analyst - PECO Co-op (Pat Dunham)
310321,70,"Intenna Systems, Inc",Field Engineer – Learn the future of 5G
424463,70,Accurate Construction Management LLC,Assistant Project Manager
437108,85,FMC Corporation,Demand Planning Co-Op
100603,40,"WJH Engineering, LLC",Civil Engineering and Surveying Co-Op
428501,45,FMA Contracting & Mechanical Construction Inc. ,Assistant Construction Manager
425342,35,McHugh Engineering,Mechanical Engineer
339074,70,Weber Display & Packaging,"Logistics Co-op, Manufacturing"
424166,20,FreeAxez,Electrical Engineering Co-op
437046,70,Rhoads ,Co-Op IS project Management
388335,85,Exelon,20822 - Contract Management Controls - Business Analyst - PECO Co-Op (Lorde Nock)
421827,85,Exelon,21016 - Innovation R & D - PECO Co-Op (Stacy Shrieves)
388145,85,Exelon,20105- Field Meter Services - PECO Co-Op (Nicole Panetta & Miah Salahuddin)
436973,45,PJM Interconnection (DZConneX),Real-Time Operations Co-Op
388050,85,AstraZeneca,Distribution Co-Op
429741,85,National Board of Medical Examiners,Business Analyst
296539,75,Susquehanna Int'l Group LLP,Data Center Co-op
406714,85,Drexel University,Facilities and Operations Assistant
420020,70,Estee Lauder/Northtec,Industrial Engineer Co-op (Distribution Operations)
398965,85,Estee Lauder/Northtec,Value Realization and Optimization (VRO) Co-op [Hybrid]
436816,55,Cryo Technologies,Project Engineer Co-op
421334,85,"The Siegfried Group, LLP",Technology Support Analyst
429326,60,J.D. Eckman Inc.,Assistant Project Manager / Field Engineer Co-op
418416,35,Schnabel Foundation Company,GeoStructural Engineer Co-op (PA MW)
325801,20,Schnabel Foundation Company,GeoStructural Engineer Co-op (B. MD)
426183,85,Exelon,80787 - Emerging Technologies and Innovation BGE Co-op (Kyle Harrer)
436727,75,"Applied Energy Systems, Inc",Quality Control - Malvern
388182,85,Exelon,20385- Delchester New Business Engineer Design- PECO Co-op (Jeffrey Doney)
436721,70,"Exida Consulting, LLC",Functional Safety/Cyber Security Co-op
420808,65,Public Health Management Corporation,"Real Estate & Facilities Co-Op II/Philadelphia, PA"
420806,75,Public Health Management Corporation,"Real Estate & Facilities Co-Op I/Philadelphia, PA"
423386,60,T. N. Ward Company,Construction Assistant Project Manager/Estimator
420352,65,Philadelphia Capital Program Office,Real Estate and Space Planning Unit
429002,85,Cozen O'Connor,IT Risk/Audit Co-Op
426236,85,Exelon,04695 - Customer Relations Analyst - PECO Co-op (Tyler Brennan)
436514,85,Exelon,04696 - Customer Strategy & Govern - PECO Co-op (Robin Boyd)
350436,55,New Hudson Facades ,Supply Chain Specialist
388140,85,Exelon,20425 – Business Analyst (Business or Engineering) New Business Dept – PECO Co-op (Stephen Reilly)
420698,60,Amtrak,Project Engineer – Real Estate Development
417082,75,Osage Venture Partners,Analyst Intern
424888,70,"Intech Construction, LLC","Construction Management Co-op (Phila., PA)"
429127,50,"ABC Construction Co, Inc.",Estimator & Project Management Co-op
405439,65,"Pinemar, Inc.",Assistant Project Manager
430563,45,"Pennoni  Associates, Inc.","Civil/Municipal Engineering Co-Op (Philadelphia, PA)"
426243,75,Liberty Personnel,Sourcer/Inside recruiter
336969,55,Stylex,"Engineering Co-op/Delanco, NJ"
431193,45,"Pennoni  Associates, Inc.","Civil/Municipal Architectural Engineering Co-Op (Philadelphia, PA)"
436366,55,"A & E Construction, Inc. ",Construction Assistant Project Manager
436075,50,Village Handcrafted Cabinetry,Draftsperson
434656,20,Nicholson Construction Company,Engineering Co-Op
436010,60,John Middleton Co.,Manufacturing Engineering Co-op
422771,85,Fanatics,CRM Operations Co-op
422413,75,Posel Management Company,Leasing Agent / Assistant Property Manager / Assistant Project Manager
420016,40,StructureTone,Construction Project Engineer
412424,55,B&G Maunfacturing Co. ,Manufacturing Engineer Co-Op
429665,85,DataCrest,Marketing/Sales Intern
269452,65,ESCO/Curtiss-Wright,"Engineering Co-op in Aston, PA"
338691,70,Crown Cork & Seal Co. Inc.,LAN/WAN Information Systems Co-op
432738,60,"H&K Group, Inc. ",Construction Co-Op
410078,60,Meco Construction,PROJECT ENGINEER
429454,70,"BSI Construction, LLC",Assistant Field Engineer
437090,85,"Quench USA, Inc.",Product Development Intern
437061,90,"Quench USA, Inc.",Supply Chain Strategy & Analytics Intern
428284,40,Radicle Development Center,Project Engineer
436961,75,APTIV,Supply Chain Strategy Co-Op
362227,75,"SOUTHCO, Incorporated","Industry Marketing Co-op (C, PA)"
423352,85,"SOUTHCO, Incorporated",Product Management Co-Op
162415,40,"Colorcon, Inc.",Global Project Engineering Intern
399774,75,"Colorcon, Inc.",Global Finance Intern
422720,75,HKA,Construction Project Data Analyst
299815,30,IPS - Integrated Project Services,Construction Management / Project Delivery
436848,75,JPMorgan Chase & Co,JPMorgan Chase / AWM / Private Bank / Client Service Experience Data Analytics
436838,70,Merck,Global Workplace & Enterprise Services Utility & Energy Operations Co-Op
436834,65,Merck,Global Workplace & Enterprise Services Business Systems Co-op
436831,55,PROCONEX,Systems Engineering Co-op
436827,75,"Antares Nuclear, Inc",Business Operations Co-op
415155,65,Hillwood Construction Services,Project Engineer - Co-Op
374275,40,"Primera Engineers, LTD",Electrical Engineering Co-op
436688,75,JPMorgan Chase & Co,JPMorgan Chase / TCIO / Technical Development Analyst
417313,40,Alfa Laval,Automation Engineering Coop
422936,35,The Norwood Company,Project Engineer Co-Op
415592,75,Spearhead Global,R and D and Product Development Associate
373618,80,Bradford White Corp.,Product Department Co-Op
357458,75,"Sunoco, Inc",Business Systems ‐ Marketing Supply Co-op Student
424731,85,"Sunoco, Inc",Supply Optimization Co-op
429090,85,Eaton Corp,Supply Chain Analyst Co-op
429456,85,"Sunoco, Inc",Midstream Operations - Business Development Co-op
420028,85,FS Investments ,Investment Technology Co-op
436560,75,"PRUFTECHNIK Service, Inc",Field Service Engineer
420122,85,Glenmede,Compliance/Business Assurance Co-op
400814,75,Leidos ,Software Engineer Co-op
420056,80,Glenmede,Salesforce.com Co-Op
282288,65,SPS Technologies,Operations Co-op
416403,50,"Dynamic Engineering Consultants, PC","Co-Op/Intern Design Engineer - Philadelphia, PA"
424476,75,PROCONEX,Software Engineering Co-op
435770,70,Syngentic,Business Analyst Intern
436452,60,STRUCTURAL Group,Construction Project Engineer Co-Op with PULLMAN Philadelphia
436443,85,COMCAST CORPORATION,Comcast Product Strategy Co-op
424587,85,Curtiss-Wright,General Business/Supply Chain
424586,40,Curtiss-Wright,General Engineering
436383,85,ARAMARK Corp.,Supplier Maintenance Analyst
419678,75,Coherent Aerospace & Defense (II-VI Aerospace & Defense),Engineering Co-op Ceramics
436361,85,COMCAST CORPORATION,Comcast Technical Project Manager Co-op
436360,75,COMCAST CORPORATION,Comcast Associate Product Manager Co-op
428781,70,Ankura,"Construction, Disputes & Advisory Co-op | Philadelphia, PA"
416326,45,Toll Brothers Inc,Construction Customer Information Center Co-op/Intern
418560,25,Toll Brothers Inc,Assistant Framing Superintendent
437153,75,BlackRock ,Innovation Office - Information Security
434811,80,Addison Bay ,Co-op: Distribution Pillar of Addison Bay
426607,85,College Ave Student Loans LLC,Customer Operations Co-op
426674,85,College Ave Student Loans LLC,Partnership Marketing Co-Op
433436,70,College Ave Student Loans LLC,Credit Risk Analytics & Reporting
437105,85,Urban Outfitters,Anthropologie Digital Analytics Co-op
437102,75,Morgan Lewis Bockius,Project Manager Analyst Co-Op
437099,85,Morgan Lewis Bockius,Business Intelligence Co-Op
426634,85,AmeriBest Home Care,Compliance & Quality Co-Op
437045,65,Macquarie Group,Channel Marketing Analyst Co-Op
426811,85,Exelon,79046- PSC Operation Analysis Strategy - PHI Co-op (Michael Dove)
437004,85,Dakota Wealth Management,Investment Research Analyst
420359,75,Holman,Database Analyst
423147,85,American Association for Cancer Research,Data Analyst Co-op
345738,70,National Board of Medical Examiners,Data Engineer
426279,85,Nasdaq ,Project Coordination Co-op
426901,85,KBRA,KBRA Analytics Analyst
436809,85,Cozen O'Connor,Enterprise Data Services Co-op
421333,85,"The Siegfried Group, LLP",Information Systems Product Analyst
436732,75,Urban Outfitters,Free People Marketing Analytics Co-op
428964,85,Philadelphia College/Osteopathic Med.,Information Technology Services Co-op
417063,85,Exelon,20051 - Energy Marketing Services Analytics PECO Co-op (Steve Hess)
436725,85,Cozen O'Connor,Automations/Application Development Co-op
388305,85,Exelon,00392- Gas Work Management Analyst- PECO Co-Op (Jacqui Colbert)
429451,85,"Day & Zimmermann, Inc.",Compensation Co-op/Intern
436695,85,SimpleTire,Data Science Intern
436693,80,Urban Outfitters,URBN Talent Analytics Co-op
436690,85,SimpleTire,Supply Chain Planning Intern
436606,85,South Jersey Industries,Customer Analytics Co-op
436600,75,CHUBB,Technology Compliance Co-op
436576,85,"SquashSmarts, Inc.",SquashSmarts Nonprofit Co-op
361817,85,"Econsult Solutions, Inc.",Research Assistant
436456,70,Bristol Myers Squibb Company,IT Laboratory Computing Firewall Analyst
392921,75,Mama May i,Website Manager
415556,85,Prodigy Sports ,Sport Management/Business Co-op
436350,75,ARAMARK Corp.,Citizens Bank Park - Staffing/Human Resources Supervisor
434056,85,Drexel University,Data Analyst for Autonomous Vehicle Shuttle (AVS) Passenger’s Perception
416314,75,Pennrose Management Company,Asset Management Co-op
437049,85,Marlette Funding,Decision Engineer Co-Op
437047,55,Holman,Data Platform Engineer
437042,85,Holman,Developer/Analyst - RPA
436941,85,Berkley Technology Services ,Identity & Access Management Co-Op
436936,80,Berkley Technology Services ,Wintel Systems Administrator Co-Op
436933,75,Berkley Technology Services ,Database Administrator Co-Op
434715,85,FS Investments ,Operational Strategy Co-op
419624,85,"Primera Engineers, LTD",Project Management Assistant Co-Op
379494,75,Independence Blue Cross,College Coop: Sales Support Specialist (Minissale)
436537,88,Agilence Inc.,Customer Success Specialist Co-op
436500,85,Northstar Sales Inc,Sales and Customer Support Co-op
436467,85,COMCAST CORPORATION,Comcast Global Audit Data Solutions Co-op
436441,85,COMCAST CORPORATION,"Comcast CXSO Strategy, Innovation and Optimization Co-op"
436430,85,COMCAST CORPORATION,Comcast Data Products & Governance Co-op
436417,85,COMCAST CORPORATION,Comcast Business Channel Marketing Co-op
436413,85,COMCAST CORPORATION,Comcast Business Analytics Co-op
436408,85,COMCAST CORPORATION,Comcast Information Systems Analyst Co-op
436371,75,COMCAST CORPORATION,Comcast Technical Project Manager Co-op
436986,75,PJM Interconnection (DZConneX),Market Design Co-Op
347438,75,Brown Brothers Harriman & Co.,Private Banking Co-op
436857,85,FMC Corporation,Data Science Co-Op
437149,85,Kenvue /Johnson & Johnson,2025 Supply Chain Planning Co-Op (March – September)
433539,80,PPB Capital Partners ,"Analyst, Advisor Relations (Investment Management)"
436437,85,COMCAST CORPORATION,Comcast Performance Insights Co-op
436960,85,BlackRock ,Business Operations Co-Op – Client Experience - KYC
437024,70,Alkina Corp,Real Estate Concierge Agent Co-op
433455,85,College Ave Student Loans LLC,Credit Strategy and Analytics Co-Op
433444,70,College Ave Student Loans LLC,Credit Analytics Engineer Co-Op
437106,85,Incyte Corporation ,Co-Op IT Solutions Tech Ops
427835,85,BlackRock ,Business Operations Co-Op - Client Experience - Invoicing
436922,85,Cozen O'Connor,ServiceNow Developer Co-op
421510,85,Exelon,20640- Gas Ops Data Analytic PECO Co-op (Dan Butcher)
422985,85,Apple Inc.,Engineering Program Management Internships
436439,85,COMCAST CORPORATION,Comcast Market & Competitive Growth Strategy Co-op
429757,70,Brown Brothers Harriman & Co.,Private Banking Marketing & Sales Strategy Analyst Co-op
429833,75,Drexel University,Patient Service Center Representative
436698,75,West Pharmaceutical Services,Advanced Therapies & Clinical Research Program Management Co-op
418806,85,Society for Healthcare Innovation,Society of HealthCare Innovation Co-op Intern
429274,80,Penn Vet Working Dog Center,Non-profit Management and Operations
437010,70,GOLDSTAR SALES AGENCY,Sales Associate
433575,85,Bridge Diagnostics Inc,Marketing Co-op
424817,70,Aleysunflower LLC,Online Store Assistant to Owner
429172,75,LR2,Men's Boutique Associate
429420,85,Drexel University,Digital Navigator
398784,85,Drexel University,Civic Technologist
345413,60,University of Pennsylvania Football,Football Recruiting Operations
402500,75,B&N Apothecary,Remote Social Media Manager
378555,85,Program F Showroom ,Fashion Sales and Merchandising Co-op - Free People Assistant
425529,75,WorldUpstart,Entrepreneurship and Healthcare Innovation Co-Op
397554,65,BlkandNerdy,Social Media Manager
423800,60,Mama May i,Content Manager
436334,70,Chick-Fil-A Barrington & Audubon Crossings,"Co-Op Leader Position, BOH"
431644,65,La Cucina at the Market,Culinary Assistant Instructor
357040,60,The Sports Fan Base Network,Production Assistant
415340,75,Joe Hand Promotions,Account Executive Co-op
429438,85,FS Investments ,Marketing Value Add/Events Co-op
411807,60,FS Investments ,Graphic Design Co-op
436407,75,COMCAST CORPORATION,"Comcast Town Hall, Events Production Co-op"
436355,75,COMCAST CORPORATION,Comcast Emerging Products & Technology Specialist Co-op
435570,30,The Lab Inc. ,Concierge Health and Fitness Intern
433836,85,Drexel University,Social Media Manager
351108,70,University of Pennsylvania - Athletic Equipment Operations,Penn Athletics Equipment Co-op
432211,55,University of Pennsylvania Football,Football Coaching Co-op
369676,65,University of Pennsylvania Football,Football Graphic Design Co-op
346917,75,Drexel University,Drexel Athletics Assistant Video Coordinator
435971,70,Prodigy Sports ,Creative Marketing and Design Co-op
429158,75,Renovus Capital Partners,BD Co-op Analyst
436954,75,"Goldman, Sachs & Co. ","PWM Trust Company Co-op / Wilmington, DE"
436946,75,"Goldman, Sachs & Co. ",Private Wealth Management Co-op / San Francisco
436944,85,"Goldman, Sachs & Co. ","Private Wealth Management Co-op / Philadelphia, PA"
436874,75,State Street Corporation,Solution Design Analyst
436873,85,State Street Corporation,Alpha Solutions Business Analyst
436871,75,State Street Corporation,Strategy and Implementation Analyst
436868,78,State Street Corporation,Strategy and Implementation Analyst
436867,70,State Street Corporation,Alpha - Solution Business Analyst
436866,75,State Street Corporation,IT Planning & Strategy Co-Op
361709,80,"FEW MODA, INC.",Fashion B2B Operation Co-op
436711,75,Valley Forge Financial Group,Financial Services Co-op
377498,70,"Draeger Medical Systems, Inc.",Financial Analyst Intern
432734,75,"LEM Capital, L.P.",Real Estate Finance Rotational Analyst
437054,75,Marlette Funding,Enterprise Risk Management Co-Op
436924,85,Johnson & Johnson,Enterprise Quality - 2025 Co-op and Summer Co-op
436837,85,Merck,Global Supplier Management Group Technology Procurement Co-op
436390,85,ARAMARK Corp.,Pricing Business Analyst
429898,70,Barnes & Noble Booksellers,General Merchandise Supervisor
437142,75,Re/Max @ HOME,Digital Marketing Assistant
344765,60,Argyle Interactive,Graphic Designer Co-op
437114,85,College Ave Student Loans LLC,Customer Operations - Collections Recovery Co-Op
355775,75,Soccer Shots ,Soccer Shots Philadelphia Co-op
436999,85,SocialLadder,Business Analysis Intern
420090,60,The Lexington at Jackson Hole Hotel & Suites,Hospitality Management Rotational Co-op
433345,65,Caritas Construction,Construction Estimating Co-op - Philadelphia & South Jersey Regions
423198,75,"The Siegfried Group, LLP",Human Resources Associate
436722,75,Urban Outfitters,Anthropologie Studio Sample Coordinator Co-op
436685,75,Urban Outfitters,Nuuly Brand Marketing - Influencer Co-op
436654,75,Johnson Matthey Inc,Supply Chain Co-Op
436580,85,New Age Realty,Marketing and Social Media Assistant
429382,85,University of Pennsylvania,Administrative Coordinator
430986,85,Sephora ,HR Talent Analytics Co-Op
423466,75,Coscia Contract,Project Manager
436367,70,Chick-Fil-A Barrington & Audubon Crossings,"Co-op Leader, Front-of-House"
435874,80,University of Pennsylvania,Conference Operation Specialist Intern
437052,70,Marlette Funding,Product Management
437025,70,South Jersey Industries,Labor Relations Co-Op
436892,45,"Stone Hill Contracting Co., Inc. ",Construction Management / Project Engineering
416924,60,"Riggs Distler & Company, Inc.",Assistant Project Manager co-op - Utility Underground
436819,75,"Kepner-Tregoe, Inc",Client Relationship and Technical Delivery Support
436797,65,Razorfish,Associate Project Manager
436459,85,COMCAST CORPORATION,Comcast ERG Strategy Co-op
436447,85,COMCAST CORPORATION,"Comcast Analyst, NOW Growth Operations Co-op"
436440,85,COMCAST CORPORATION,Comcast Customer Retention Co-op
436428,85,COMCAST CORPORATION,Comcast RISE Co-op
436426,85,COMCAST CORPORATION,Comcast Global Business Sales Co-op
436422,85,COMCAST CORPORATION,Comcast National Account Management and Sales Co-op
429795,65,Toll Brothers Inc,Purchasing/Material Management Coordinator
419732,75,Marchesa,LUXURY WHOLESALE POSITION at MARCHESA
416430,70,Holland America-Princess Alaska-Yukon Land Operations,Guest Service Representative
436956,80,Incyte Corporation ,Legal Co-Op
309440,85,University of Pennsylvania School of Dental Medicine,Helpdesk Coordinator
339073,75,Weber Display & Packaging,Information Systems Co-op
308773,75,Morgan Lewis Bockius,"Information Technology Co-Op, Desktop Engineering"
370601,70,Susquehanna Int'l Group LLP,Security Engineer Co-op
296542,70,Susquehanna Int'l Group LLP,Network Engineer Co-op
414835,75,Susquehanna Int'l Group LLP,Information Security Services Engineer Co-op
296537,75,Susquehanna Int'l Group LLP,Software Development Co-op
436821,85,American Association for Cancer Research,Technical Support Specialist Co-op
19990,85,The Wharton School,Wharton Computing Support Specialist
339590,75,Drexel University,Support Manager
424951,85,University of Pennsylvania,"Operation Analyst/Lean Process, Philadelphia, PA (Allen)"
416916,70,Holman,QA Reporting Analyst / Developer
416918,85,Holman,Developer/Analyst - Supply Chain
436950,80,Berkley Technology Services ,Information Security Analyst Co-Op
436935,85,Berkley Technology Services ,IT Service Management Co-Op
328487,75,Susquehanna Int'l Group LLP,Technical Support Engineer - Trade Floor Co-op
335191,75,Susquehanna Int'l Group LLP,Technical Support Engineer - Collaboration and Productivity Co-op
436889,85,Hillock Anodizing Inc.,Process Planner
418279,65,"The Siegfried Group, LLP",Information Security Analyst
435771,75,Dontech Inc.,Help Desk Support Co-op
426757,80,"Cohen, Placitella and Roth",Social Media Co-op
423587,75,Printfresh Studio LLC,Marketing Co-op - PR/Influencer/Affiliate Focus
437053,50,Digitas Health ,"Associate, Art Director"
436994,75,Fox Rothschild LLP,Paralegal Co-op
436989,85,Fox Rothschild LLP,Marketing CRM Co-op
436988,75,Fox Rothschild LLP,Marketing Communications Co-op
436987,75,Fox Rothschild LLP,Marketing Co-op
432321,60,YEN Studios,Production Assistant
416871,55,The Mom Edit ,Graphic Designer For Center City Fashion Blog
362063,70,Place,"Showroom Co-op // New York, NY"
436858,75,Reel Talk Philadelphia,Event Coordinator
365334,65,NRG Consumer East,Marketing Graphic Design Co-op
429748,65,Stop Ecocide International,"Social Media, Video Editing + Graphic Design"
436726,60,Urban Outfitters,Nuuly Styling Co-op
436719,70,Urban Outfitters,URBN Personalization Analyst Co-op
436670,55,Urban Outfitters,Anthropologie Social Media Marketing - Content Co-op
436507,45,Pandemic Design Studio LLC,"Design Intern (Architecture, Product Design, Multimedia, Engineering)"
436445,75,Barbizon Chique,Marketing and Events Assistant
418216,75,Black Health Matters,Event Coordinator Co-op
436893,75,Wick Fisher White ,Marketing Co-op for professional services
436740,60,ARAMARK Corp.,Growth Enablement Marketing
426840,75,FS Investments ,UX Design Co-op
429497,85,Independence Realty Trust Inc,Real Estate Co-op
436540,60,ARAMARK Corp.,Marketing Communications Intern
435972,85,ESCO/Curtiss-Wright,Sales & Marketing Co-Op
436486,75,COMCAST CORPORATION,Comcast Creative Group Co-op
436392,75,ARAMARK Corp.,Marketing - Workplace Experience Group
436391,75,ARAMARK Corp.,Digital Marketing
437145,85,Lockheed Martin,Procurement Representative Co-Op - Dina Miller - 679340BR
421098,30,Philadelphia Water Department,"PWD Engineering & Construction/Private Cost Construction/Travis Collins/Phila, PA"
436826,60,Little Brown Bird dba Sparrow's,Restaurant and Retail Manager
423797,80,Lavner Camps & Programs,EdTech Operations Internship
434350,75,"CRC Industries, Inc.",Procurement Co-op
437144,75,Lockheed Martin,Procurement Specialist Co-Op - Dina Miller - 679342BR
436971,70,E. I. Dupont De Nemours & Co,"2025 Spring Semester Supply Chain, Procurement and Logistics Co-Op Opportunities - Delaware"
436895,70,Revolution Space,Supply Chain Co-op
436875,65,Stateside Vodka,Logistics Intern
429381,70,"Noramco of DE, Inc.",IT Co-Op
437109,75,FMC Corporation,Real Estate and Facilities Co-Op
418194,55,T. N. Ward Company,Construction Assistant Project Manager/Estimator
436524,75,New Age Realty,Leasing Agent
435835,65,University of Pennsylvania - Athletic Equipment Operations,Penn Football Videographer Co-Op
431037,65,Drummond Scientific Company,Manufacturing Engineer Co-op
424099,85,MilkCrate ,Technical Product Manager Co-op
427782,60,FS Investments ,Cyber Security Co-op
429475,85,PROCONEX,Digital Strategy Co-op
436384,75,ARAMARK Corp.,Information Security
437154,75,Urban Outfitters,URBN AI and Digital Product Creation Co-op
418513,80,"ESF, Inc. ",Technology Support Intern
437036,75,International Raw Materials Ltd.,Information Systems Co-Op
436926,75,Macquarie Group,Software Engineer (Investment Vehicles) - Financial Technology Co-op
436925,75,Macquarie Group,Software Engineer (Cloud & Engineering) - Financial Technology Co-op
436919,75,Macquarie Group,Software Engineer (Data Platform) - Financial Technology Co-op
375834,72,Lithero ,AI Innovation Analyst
436792,75,Hajoca,Enterprise Architecture - Integration Co-op
436712,70,Urban Outfitters,URBN User Experience (UX) Design Co-op
436696,75,Urban Outfitters,URBN Data Science Co-op
436529,85,Security Risk Advisors,IT Security Co-op
436415,70,Solace,Full Stack Engineer Co-Op
422984,65,Apple Inc.,Machine Learning / AI Internships
422983,70,Apple Inc.,Software Engineering Internships
436930,75,Two Six Technologies,Software engineer
436928,75,Intealth,Full Stack Developer (MERN) & UX + AI
436914,75,Office Practicum,Development Co-op
