Position ID,Company,Position,Score
432834,Independence Blue Cross,College Co-op: Government Markets - Business Analyst (Fox),70
429589,"Hamilton Lane Advisors, Inc.",Fund Accounting Analyst,40
429542,"Hamilton Lane Advisors, Inc.",Treasury Analyst,25
373437,Independence Blue Cross,College Co-op: Cash Application Analyst (Jones),45
422167,"TMNA Services, LLC",Tax Accounting Co-op,25
413415,"TMNA Services, LLC",Internal Audit Co-op,45
413414,"TMNA Services, LLC",Accounting Co-op,35
429618,Anthony & Sylvan Pools,Accounting Specialist Co-op,45
427692,Brown Brothers Harriman & Co.,Private Banking Trust Administrator NY,70
436904,Johnson & Johnson,"Finance Co-Op - New Brunswick, NJ",35
436903,Johnson & Johnson,"Spring 2025 Finance Co-Op - Spring House, PA",30
388120,Brown Brothers Harriman & Co.,Private Banking Trust Administration,50
370579,HKA,"Forensic Accounting/Philadelphia, PA",30
350674,LEAF Commercial Capital,Tax Accounting Co-op,25
419838,Campbell Soup Company,Sales Finance Co-op,15
435330,BlackRock ,Municipal Primary Markets Analyst,45
329840,BlackRock ,Municipal Product Specialist,45
411726,FS Investments ,Corporate Accounting Co-op,30
380936,LEAF Commercial Capital,Credit Analyst Co-op,30
404816,Cozen O'Connor,Business Operations Co-op (Finance),55
429535,"The Siegfried Group, LLP",Staff Accountant Analyst,20
436748,CHUBB,Chubb Accounting and Finance Co-op: SEC Financial Reporting,25
436747,CHUBB,Chubb Accounting and Finance Co-op: INA Financial Reporting,25
436744,CHUBB,Chubb Accounting and Finance Co-op: Asset Management,60
436734,"Mill Creek Capital Advisors, LLC",Wealth Managment Co-op,55
361433,Glenmede,Internal Audit/Business Assurance Co-op,40
421360,"The Bancorp Bank, N.A.",Audit Intern,35
353067,JPMorgan Chase & Co,JPMorgan Chase / AWM-Private Bank  / Client Service Group / Workforce Optimization Analyst,85
436707,Independence Blue Cross,College Co-op: Accounting Analyst (Bergen),20
401656,JPMorgan Chase & Co,JPMorgan Chase / FAIR / Financial Control (3),55
369824,JPMorgan Chase & Co,"JPMorgan Chase / Financial Accounting, Infrastructure & Reporting /  Financial Control",65
361758,Independence Blue Cross,College Co-op: Accounting (DeJesus-Vega),30
436653,LaFrance Corporation,Accounting Intern,20
377897,Glenmede,Tax Co-op,30
365322,Delancey Street Partners,Investment Banking Analyst,55
421399,"Sunoco, Inc",Commercial Operations ‐ Supply Chain Management (Scheduling) Co‐op,45
416270,Glenmede,Investment Systems Co-Op,90
436538,ARAMARK Corp.,Tax Intern,45
377497,Glenmede,Investment Management Services Co-op,65
436521,Citrin Cooperman Advisors LLC,Portfolio Valuation Advisory Services Co-op,40
436520,JS Held Consulting ,Forensic Accounting Internship,40
358295,"SSG Capital Advisors, LLC ","Spring Analyst (Co-op) / West Conshohocken, PA",27
436509,"UBS Financial Services, Inc.",UBS Private Wealth Management Co-op,45
20815,Bowman and Company LLP,Accounting Co-op,40
426330,Independence Blue Cross,College Co-op: Accounts Payable Analyst (Station),35
419754,Independence Blue Cross,College Coop: Operations Specialist (Miller),85
426247,"Mondrian Investment Partners, Inc.",Client Service and Business Development Co-op,40
432733,Office Practicum,Accounting and Finance Co-op,50
429385,Pzena Investment Management,Investment Operations Intern (Asset Management),35
433713,Glenmede,Wealth Planning Co-op,55
436495,Airgas,Data Analyst Co-op,85
387595,Strategic Exit Advisors ,Investment Banking Analyst,40
380595,Kroll,Forensic Accounting and Financial Investigations Co-op,50
436478,COMCAST CORPORATION,Comcast Indirect Tax Co-op,65
436476,COMCAST CORPORATION,Comcast Treasury Analyst Co-op,35
436474,COMCAST CORPORATION,Comcast Corporate Treasury Co-op,50
436473,COMCAST CORPORATION,Comcast Treasury Analyst Co-op,55
436470,Chickie's and Pete's HQ Office,Accounting Reconciliation Assistant Co-op,30
436469,COMCAST CORPORATION,Comcast State and Local Tax Audits Co-op,30
436466,COMCAST CORPORATION,Comcast State and Local Income Tax Co-op,60
436465,COMCAST CORPORATION,Comcast Global Audit Financial Operations Co-op,30
436464,COMCAST CORPORATION,Comcast Global Audit Financial Operations Co-op,70
436458,COMCAST CORPORATION,Comcast Corporate Controllership Co-op,35
71186,Penn Mutual Life Insurance,Accounting Co-op,35
436420,COMCAST CORPORATION,Comcast Dispute Analyst Co-op,55
436419,COMCAST CORPORATION,"Comcast AI Strategy, Transformation, & Investments Co-op",75
436409,COMCAST CORPORATION,Comcast Finance Business Process Management Co-op,30
436337,Axalta Coating Systems,Corporate Tax Co-Op,25
432774,Grant Thornton LLP,Audit Intern - Winter 2025,40
425386,SAP America,SAP Student Training and Rotation (STAR) Program- Business Focus [Spring / Summer Drexel Co-op 2025],85
437178,BLOCS,Technology & Database Assistant Co-op,55
437152,Tower Cold Chain Solutions ,Customer Service Representative Co-op,40
432745,Graveyard Mentality Baseball,Sports Management Co-op,50
435763,PML Travel & Tours,Marketing & Operations Coordinator,35
436697,SimpleTire,User Experience (UX) Research Intern,70
436410,Cradles to Crayons,"Partner Relations Co-op, Cradles to Crayons",20
436349,ARAMARK Corp.,Citizens Bank Park- Concessions Supervisor,25
436442,COMCAST CORPORATION,Comcast Pricing Analysis Co-op,75
436424,COMCAST CORPORATION,Comcast Campus Planning and Mobility Analyst Co-op,56
78303,U-Combination,System Support Engineer,85
431445,"Britt, Peters & Associates Engineering Consulting",Structural Engineer Co-Op,20
429955,Philadelphia Streets Department,Engineering Co-op - Transportation Planning Analysis – ADA Unit & Contracts Unit,45
429954,Philadelphia Streets Department,Engineering Coop/Highways Division - Transportation Planning Analysis – Project Implementation Group,40
420461,Exelon,20822 - PECO Project Management - PMO.Vegetation.Work Management – PECO Co-Op (Sarita Williams),50
432742,Exelon,20591 - Energy Acquisition - PECO Co-op (Ian Mark),55
437120,Exelon,20250 - Damage Prevention Business Analyst - PECO Co-op (Pat Dunham),65
310321,"Intenna Systems, Inc",Field Engineer – Learn the future of 5G,75
424463,Accurate Construction Management LLC,Assistant Project Manager,20
437108,FMC Corporation,Demand Planning Co-Op,35
100603,"WJH Engineering, LLC",Civil Engineering and Surveying Co-Op,30
428501,FMA Contracting & Mechanical Construction Inc. ,Assistant Construction Manager,30
425342,McHugh Engineering,Mechanical Engineer,35
339074,Weber Display & Packaging,"Logistics Co-op, Manufacturing",55
424166,FreeAxez,Electrical Engineering Co-op,40
437046,Rhoads ,Co-Op IS project Management,45
388335,Exelon,20822 - Contract Management Controls - Business Analyst - PECO Co-Op (Lorde Nock),60
421827,Exelon,21016 - Innovation R & D - PECO Co-Op (Stacy Shrieves),85
388145,Exelon,20105- Field Meter Services - PECO Co-Op (Nicole Panetta & Miah Salahuddin),60
436973,PJM Interconnection (DZConneX),Real-Time Operations Co-Op,45
388050,AstraZeneca,Distribution Co-Op,55
429741,National Board of Medical Examiners,Business Analyst,45
296539,Susquehanna Int'l Group LLP,Data Center Co-op,85
406714,Drexel University,Facilities and Operations Assistant,65
420020,Estee Lauder/Northtec,Industrial Engineer Co-op (Distribution Operations),60
398965,Estee Lauder/Northtec,Value Realization and Optimization (VRO) Co-op [Hybrid],68
436816,Cryo Technologies,Project Engineer Co-op,55
421334,"The Siegfried Group, LLP",Technology Support Analyst,55
429326,J.D. Eckman Inc.,Assistant Project Manager / Field Engineer Co-op,10
418416,Schnabel Foundation Company,GeoStructural Engineer Co-op (PA MW),20
325801,Schnabel Foundation Company,GeoStructural Engineer Co-op (B. MD),25
426183,Exelon,80787 - Emerging Technologies and Innovation BGE Co-op (Kyle Harrer),85
436727,"Applied Energy Systems, Inc",Quality Control - Malvern,25
388182,Exelon,20385- Delchester New Business Engineer Design- PECO Co-op (Jeffrey Doney),85
436721,"Exida Consulting, LLC",Functional Safety/Cyber Security Co-op,75
420808,Public Health Management Corporation,"Real Estate & Facilities Co-Op II/Philadelphia, PA",40
420806,Public Health Management Corporation,"Real Estate & Facilities Co-Op I/Philadelphia, PA",30
423386,T. N. Ward Company,Construction Assistant Project Manager/Estimator,15
420352,Philadelphia Capital Program Office,Real Estate and Space Planning Unit,20
429002,Cozen O'Connor,IT Risk/Audit Co-Op,85
426236,Exelon,04695 - Customer Relations Analyst - PECO Co-op (Tyler Brennan),85
436514,Exelon,04696 - Customer Strategy & Govern - PECO Co-op (Robin Boyd),70
350436,New Hudson Facades ,Supply Chain Specialist,30
388140,Exelon,20425 – Business Analyst (Business or Engineering) New Business Dept – PECO Co-op (Stephen Reilly),75
420698,Amtrak,Project Engineer – Real Estate Development,45
417082,Osage Venture Partners,Analyst Intern,75
424888,"Intech Construction, LLC","Construction Management Co-op (Phila., PA)",55
429127,"ABC Construction Co, Inc.",Estimator & Project Management Co-op,40
405439,"Pinemar, Inc.",Assistant Project Manager,30
430563,"Pennoni  Associates, Inc.","Civil/Municipal Engineering Co-Op (Philadelphia, PA)",35
426243,Liberty Personnel,Sourcer/Inside recruiter,65
336969,Stylex,"Engineering Co-op/Delanco, NJ",35
431193,"Pennoni  Associates, Inc.","Civil/Municipal Architectural Engineering Co-Op (Philadelphia, PA)",30
436366,"A & E Construction, Inc. ",Construction Assistant Project Manager,30
436075,Village Handcrafted Cabinetry,Draftsperson,40
434656,Nicholson Construction Company,Engineering Co-Op,50
436010,John Middleton Co.,Manufacturing Engineering Co-op,40
422771,Fanatics,CRM Operations Co-op,68
422413,Posel Management Company,Leasing Agent / Assistant Property Manager / Assistant Project Manager,25
420016,StructureTone,Construction Project Engineer,40
412424,B&G Maunfacturing Co. ,Manufacturing Engineer Co-Op,40
429665,DataCrest,Marketing/Sales Intern,45
269452,ESCO/Curtiss-Wright,"Engineering Co-op in Aston, PA",60
338691,Crown Cork & Seal Co. Inc.,LAN/WAN Information Systems Co-op,83
432738,"H&K Group, Inc. ",Construction Co-Op,45
410078,Meco Construction,PROJECT ENGINEER,25
429454,"BSI Construction, LLC",Assistant Field Engineer,15
437090,"Quench USA, Inc.",Product Development Intern,78
437061,"Quench USA, Inc.",Supply Chain Strategy & Analytics Intern,65
428284,Radicle Development Center,Project Engineer,45
436961,APTIV,Supply Chain Strategy Co-Op,45
362227,"SOUTHCO, Incorporated","Industry Marketing Co-op (C, PA)",45
423352,"SOUTHCO, Incorporated",Product Management Co-Op,55
162415,"Colorcon, Inc.",Global Project Engineering Intern,45
399774,"Colorcon, Inc.",Global Finance Intern,65
422720,HKA,Construction Project Data Analyst,35
299815,IPS - Integrated Project Services,Construction Management / Project Delivery,30
436848,JPMorgan Chase & Co,JPMorgan Chase / AWM / Private Bank / Client Service Experience Data Analytics,85
436838,Merck,Global Workplace & Enterprise Services Utility & Energy Operations Co-Op,65
436834,Merck,Global Workplace & Enterprise Services Business Systems Co-op,65
436831,PROCONEX,Systems Engineering Co-op,50
436827,"Antares Nuclear, Inc",Business Operations Co-op,72
415155,Hillwood Construction Services,Project Engineer - Co-Op,30
374275,"Primera Engineers, LTD",Electrical Engineering Co-op,60
436688,JPMorgan Chase & Co,JPMorgan Chase / TCIO / Technical Development Analyst,85
417313,Alfa Laval,Automation Engineering Coop,40
422936,The Norwood Company,Project Engineer Co-Op,35
415592,Spearhead Global,R and D and Product Development Associate,70
373618,Bradford White Corp.,Product Department Co-Op,20
357458,"Sunoco, Inc",Business Systems ‐ Marketing Supply Co-op Student,40
424731,"Sunoco, Inc",Supply Optimization Co-op,45
429090,Eaton Corp,Supply Chain Analyst Co-op,40
429456,"Sunoco, Inc",Midstream Operations - Business Development Co-op,65
420028,FS Investments ,Investment Technology Co-op,85
436560,"PRUFTECHNIK Service, Inc",Field Service Engineer,45
420122,Glenmede,Compliance/Business Assurance Co-op,75
400814,Leidos ,Software Engineer Co-op,95
420056,Glenmede,Salesforce.com Co-Op,88
282288,SPS Technologies,Operations Co-op,45
416403,"Dynamic Engineering Consultants, PC","Co-Op/Intern Design Engineer - Philadelphia, PA",40
424476,PROCONEX,Software Engineering Co-op,75
435770,Syngentic,Business Analyst Intern,92
436452,STRUCTURAL Group,Construction Project Engineer Co-Op with PULLMAN Philadelphia,35
436443,COMCAST CORPORATION,Comcast Product Strategy Co-op,65
424587,Curtiss-Wright,General Business/Supply Chain,50
424586,Curtiss-Wright,General Engineering,45
436383,ARAMARK Corp.,Supplier Maintenance Analyst,70
419678,Coherent Aerospace & Defense (II-VI Aerospace & Defense),Engineering Co-op Ceramics,75
436361,COMCAST CORPORATION,Comcast Technical Project Manager Co-op,85
436360,COMCAST CORPORATION,Comcast Associate Product Manager Co-op,85
428781,Ankura,"Construction, Disputes & Advisory Co-op | Philadelphia, PA",45
416326,Toll Brothers Inc,Construction Customer Information Center Co-op/Intern,65
418560,Toll Brothers Inc,Assistant Framing Superintendent,30
437153,BlackRock ,Innovation Office - Information Security,85
434811,Addison Bay ,Co-op: Distribution Pillar of Addison Bay,45
426607,College Ave Student Loans LLC,Customer Operations Co-op,65
426674,College Ave Student Loans LLC,Partnership Marketing Co-Op,50
433436,College Ave Student Loans LLC,Credit Risk Analytics & Reporting,90
437105,Urban Outfitters,Anthropologie Digital Analytics Co-op,75
437102,Morgan Lewis Bockius,Project Manager Analyst Co-Op,40
437099,Morgan Lewis Bockius,Business Intelligence Co-Op,85
426634,AmeriBest Home Care,Compliance & Quality Co-Op,75
437045,Macquarie Group,Channel Marketing Analyst Co-Op,45
426811,Exelon,79046- PSC Operation Analysis Strategy - PHI Co-op (Michael Dove),35
437004,Dakota Wealth Management,Investment Research Analyst,45
420359,Holman,Database Analyst,85
423147,American Association for Cancer Research,Data Analyst Co-op,76
345738,National Board of Medical Examiners,Data Engineer,72
426279,Nasdaq ,Project Coordination Co-op,56
426901,KBRA,KBRA Analytics Analyst,60
436809,Cozen O'Connor,Enterprise Data Services Co-op,88
421333,"The Siegfried Group, LLP",Information Systems Product Analyst,85
436732,Urban Outfitters,Free People Marketing Analytics Co-op,65
428964,Philadelphia College/Osteopathic Med.,Information Technology Services Co-op,65
417063,Exelon,20051 - Energy Marketing Services Analytics PECO Co-op (Steve Hess),80
436725,Cozen O'Connor,Automations/Application Development Co-op,75
388305,Exelon,00392- Gas Work Management Analyst- PECO Co-Op (Jacqui Colbert),90
429451,"Day & Zimmermann, Inc.",Compensation Co-op/Intern,70
436695,SimpleTire,Data Science Intern,78
436693,Urban Outfitters,URBN Talent Analytics Co-op,75
436690,SimpleTire,Supply Chain Planning Intern,45
436606,South Jersey Industries,Customer Analytics Co-op,70
436600,CHUBB,Technology Compliance Co-op,85
436576,"SquashSmarts, Inc.",SquashSmarts Nonprofit Co-op,42
361817,"Econsult Solutions, Inc.",Research Assistant,45
436456,Bristol Myers Squibb Company,IT Laboratory Computing Firewall Analyst,88
392921,Mama May i,Website Manager,65
415556,Prodigy Sports ,Sport Management/Business Co-op,35
436350,ARAMARK Corp.,Citizens Bank Park - Staffing/Human Resources Supervisor,30
434056,Drexel University,Data Analyst for Autonomous Vehicle Shuttle (AVS) Passenger’s Perception,85
416314,Pennrose Management Company,Asset Management Co-op,35
437049,Marlette Funding,Decision Engineer Co-Op,85
437047,Holman,Data Platform Engineer,85
437042,Holman,Developer/Analyst - RPA,80
436941,Berkley Technology Services ,Identity & Access Management Co-Op,85
436936,Berkley Technology Services ,Wintel Systems Administrator Co-Op,80
436933,Berkley Technology Services ,Database Administrator Co-Op,85
434715,FS Investments ,Operational Strategy Co-op,75
419624,"Primera Engineers, LTD",Project Management Assistant Co-Op,55
379494,Independence Blue Cross,College Coop: Sales Support Specialist (Minissale),45
436537,Agilence Inc.,Customer Success Specialist Co-op,78
436500,Northstar Sales Inc,Sales and Customer Support Co-op,20
436467,COMCAST CORPORATION,Comcast Global Audit Data Solutions Co-op,85
436441,COMCAST CORPORATION,"Comcast CXSO Strategy, Innovation and Optimization Co-op",30
436430,COMCAST CORPORATION,Comcast Data Products & Governance Co-op,90
436417,COMCAST CORPORATION,Comcast Business Channel Marketing Co-op,70
436413,COMCAST CORPORATION,Comcast Business Analytics Co-op,92
436408,COMCAST CORPORATION,Comcast Information Systems Analyst Co-op,90
436371,COMCAST CORPORATION,Comcast Technical Project Manager Co-op,73
436986,PJM Interconnection (DZConneX),Market Design Co-Op,65
347438,Brown Brothers Harriman & Co.,Private Banking Co-op,35
436857,FMC Corporation,Data Science Co-Op,93
437149,Kenvue /Johnson & Johnson,2025 Supply Chain Planning Co-Op (March – September),78
433539,PPB Capital Partners ,"Analyst, Advisor Relations (Investment Management)",45
436437,COMCAST CORPORATION,Comcast Performance Insights Co-op,72
436960,BlackRock ,Business Operations Co-Op – Client Experience - KYC,80
437024,Alkina Corp,Real Estate Concierge Agent Co-op,30
433455,College Ave Student Loans LLC,Credit Strategy and Analytics Co-Op,85
433444,College Ave Student Loans LLC,Credit Analytics Engineer Co-Op,85
437106,Incyte Corporation ,Co-Op IT Solutions Tech Ops,90
427835,BlackRock ,Business Operations Co-Op - Client Experience - Invoicing,65
436922,Cozen O'Connor,ServiceNow Developer Co-op,85
421510,Exelon,20640- Gas Ops Data Analytic PECO Co-op (Dan Butcher),82
422985,Apple Inc.,Engineering Program Management Internships,85
436439,COMCAST CORPORATION,Comcast Market & Competitive Growth Strategy Co-op,78
429757,Brown Brothers Harriman & Co.,Private Banking Marketing & Sales Strategy Analyst Co-op,40
429833,Drexel University,Patient Service Center Representative,65
436698,West Pharmaceutical Services,Advanced Therapies & Clinical Research Program Management Co-op,65
418806,Society for Healthcare Innovation,Society of HealthCare Innovation Co-op Intern,65
429274,Penn Vet Working Dog Center,Non-profit Management and Operations,47
437010,GOLDSTAR SALES AGENCY,Sales Associate,30
433575,Bridge Diagnostics Inc,Marketing Co-op,55
424817,Aleysunflower LLC,Online Store Assistant to Owner,25
429172,LR2,Men's Boutique Associate,40
429420,Drexel University,Digital Navigator,65
398784,Drexel University,Civic Technologist,85
345413,University of Pennsylvania Football,Football Recruiting Operations,45
402500,B&N Apothecary,Remote Social Media Manager,30
378555,Program F Showroom ,Fashion Sales and Merchandising Co-op - Free People Assistant,45
425529,WorldUpstart,Entrepreneurship and Healthcare Innovation Co-Op,50
397554,BlkandNerdy,Social Media Manager,20
423800,Mama May i,Content Manager,20
436334,Chick-Fil-A Barrington & Audubon Crossings,"Co-Op Leader Position, BOH",30
431644,La Cucina at the Market,Culinary Assistant Instructor,25
357040,The Sports Fan Base Network,Production Assistant,35
415340,Joe Hand Promotions,Account Executive Co-op,25
429438,FS Investments ,Marketing Value Add/Events Co-op,65
411807,FS Investments ,Graphic Design Co-op,65
436407,COMCAST CORPORATION,"Comcast Town Hall, Events Production Co-op",45
436355,COMCAST CORPORATION,Comcast Emerging Products & Technology Specialist Co-op,85
435570,The Lab Inc. ,Concierge Health and Fitness Intern,20
433836,Drexel University,Social Media Manager,40
351108,University of Pennsylvania - Athletic Equipment Operations,Penn Athletics Equipment Co-op,25
432211,University of Pennsylvania Football,Football Coaching Co-op,35
369676,University of Pennsylvania Football,Football Graphic Design Co-op,30
346917,Drexel University,Drexel Athletics Assistant Video Coordinator,65
435971,Prodigy Sports ,Creative Marketing and Design Co-op,45
429158,Renovus Capital Partners,BD Co-op Analyst,30
436954,"Goldman, Sachs & Co. ","PWM Trust Company Co-op / Wilmington, DE",50
436946,"Goldman, Sachs & Co. ",Private Wealth Management Co-op / San Francisco,65
436944,"Goldman, Sachs & Co. ","Private Wealth Management Co-op / Philadelphia, PA",75
436874,State Street Corporation,Solution Design Analyst,65
436873,State Street Corporation,Alpha Solutions Business Analyst,70
436871,State Street Corporation,Strategy and Implementation Analyst,75
436868,State Street Corporation,Strategy and Implementation Analyst,70
436867,State Street Corporation,Alpha - Solution Business Analyst,74
436866,State Street Corporation,IT Planning & Strategy Co-Op,70
361709,"FEW MODA, INC.",Fashion B2B Operation Co-op,65
436711,Valley Forge Financial Group,Financial Services Co-op,45
377498,"Draeger Medical Systems, Inc.",Financial Analyst Intern,50
432734,"LEM Capital, L.P.",Real Estate Finance Rotational Analyst,45
437054,Marlette Funding,Enterprise Risk Management Co-Op,55
436924,Johnson & Johnson,Enterprise Quality - 2025 Co-op and Summer Co-op,85
436837,Merck,Global Supplier Management Group Technology Procurement Co-op,55
436390,ARAMARK Corp.,Pricing Business Analyst,70
429898,Barnes & Noble Booksellers,General Merchandise Supervisor,35
437142,Re/Max @ HOME,Digital Marketing Assistant,30
344765,Argyle Interactive,Graphic Designer Co-op,35
437114,College Ave Student Loans LLC,Customer Operations - Collections Recovery Co-Op,45
355775,Soccer Shots ,Soccer Shots Philadelphia Co-op,50
436999,SocialLadder,Business Analysis Intern,65
420090,The Lexington at Jackson Hole Hotel & Suites,Hospitality Management Rotational Co-op,30
433345,Caritas Construction,Construction Estimating Co-op - Philadelphia & South Jersey Regions,25
423198,"The Siegfried Group, LLP",Human Resources Associate,65
436722,Urban Outfitters,Anthropologie Studio Sample Coordinator Co-op,25
436685,Urban Outfitters,Nuuly Brand Marketing - Influencer Co-op,35
436654,Johnson Matthey Inc,Supply Chain Co-Op,40
436580,New Age Realty,Marketing and Social Media Assistant,45
429382,University of Pennsylvania,Administrative Coordinator,35
430986,Sephora ,HR Talent Analytics Co-Op,65
423466,Coscia Contract,Project Manager,25
436367,Chick-Fil-A Barrington & Audubon Crossings,"Co-op Leader, Front-of-House",15
435874,University of Pennsylvania,Conference Operation Specialist Intern,42
437052,Marlette Funding,Product Management,78
437025,South Jersey Industries,Labor Relations Co-Op,45
436892,"Stone Hill Contracting Co., Inc. ",Construction Management / Project Engineering,40
416924,"Riggs Distler & Company, Inc.",Assistant Project Manager co-op - Utility Underground,25
436819,"Kepner-Tregoe, Inc",Client Relationship and Technical Delivery Support,75
436797,Razorfish,Associate Project Manager,55
436459,COMCAST CORPORATION,Comcast ERG Strategy Co-op,45
436447,COMCAST CORPORATION,"Comcast Analyst, NOW Growth Operations Co-op",78
436440,COMCAST CORPORATION,Comcast Customer Retention Co-op,55
436428,COMCAST CORPORATION,Comcast RISE Co-op,60
436426,COMCAST CORPORATION,Comcast Global Business Sales Co-op,70
436422,COMCAST CORPORATION,Comcast National Account Management and Sales Co-op,60
429795,Toll Brothers Inc,Purchasing/Material Management Coordinator,30
419732,Marchesa,LUXURY WHOLESALE POSITION at MARCHESA,45
416430,Holland America-Princess Alaska-Yukon Land Operations,Guest Service Representative,20
436956,Incyte Corporation ,Legal Co-Op,40
309440,University of Pennsylvania School of Dental Medicine,Helpdesk Coordinator,65
339073,Weber Display & Packaging,Information Systems Co-op,80
308773,Morgan Lewis Bockius,"Information Technology Co-Op, Desktop Engineering",86
370601,Susquehanna Int'l Group LLP,Security Engineer Co-op,85
296542,Susquehanna Int'l Group LLP,Network Engineer Co-op,92
414835,Susquehanna Int'l Group LLP,Information Security Services Engineer Co-op,85
296537,Susquehanna Int'l Group LLP,Software Development Co-op,85
436821,American Association for Cancer Research,Technical Support Specialist Co-op,73
19990,The Wharton School,Wharton Computing Support Specialist,80
339590,Drexel University,Support Manager,75
424951,University of Pennsylvania,"Operation Analyst/Lean Process, Philadelphia, PA (Allen)",85
416916,Holman,QA Reporting Analyst / Developer,90
416918,Holman,Developer/Analyst - Supply Chain,94
436950,Berkley Technology Services ,Information Security Analyst Co-Op,90
436935,Berkley Technology Services ,IT Service Management Co-Op,85
328487,Susquehanna Int'l Group LLP,Technical Support Engineer - Trade Floor Co-op,92
335191,Susquehanna Int'l Group LLP,Technical Support Engineer - Collaboration and Productivity Co-op,85
436889,Hillock Anodizing Inc.,Process Planner,60
418279,"The Siegfried Group, LLP",Information Security Analyst,76
435771,Dontech Inc.,Help Desk Support Co-op,87
426757,"Cohen, Placitella and Roth",Social Media Co-op,30
423587,Printfresh Studio LLC,Marketing Co-op - PR/Influencer/Affiliate Focus,50
437053,Digitas Health ,"Associate, Art Director",45
436994,Fox Rothschild LLP,Paralegal Co-op,45
436989,Fox Rothschild LLP,Marketing CRM Co-op,55
436988,Fox Rothschild LLP,Marketing Communications Co-op,30
436987,Fox Rothschild LLP,Marketing Co-op,65
432321,YEN Studios,Production Assistant,40
416871,The Mom Edit ,Graphic Designer For Center City Fashion Blog,15
362063,Place,"Showroom Co-op // New York, NY",20
436858,Reel Talk Philadelphia,Event Coordinator,30
365334,NRG Consumer East,Marketing Graphic Design Co-op,40
429748,Stop Ecocide International,"Social Media, Video Editing + Graphic Design",25
436726,Urban Outfitters,Nuuly Styling Co-op,20
436719,Urban Outfitters,URBN Personalization Analyst Co-op,30
436670,Urban Outfitters,Anthropologie Social Media Marketing - Content Co-op,40
436507,Pandemic Design Studio LLC,"Design Intern (Architecture, Product Design, Multimedia, Engineering)",30
436445,Barbizon Chique,Marketing and Events Assistant,40
418216,Black Health Matters,Event Coordinator Co-op,30
436893,Wick Fisher White ,Marketing Co-op for professional services,50
436740,ARAMARK Corp.,Growth Enablement Marketing,60
426840,FS Investments ,UX Design Co-op,55
429497,Independence Realty Trust Inc,Real Estate Co-op,40
436540,ARAMARK Corp.,Marketing Communications Intern,60
435972,ESCO/Curtiss-Wright,Sales & Marketing Co-Op,50
436486,COMCAST CORPORATION,Comcast Creative Group Co-op,50
436392,ARAMARK Corp.,Marketing - Workplace Experience Group,35
436391,ARAMARK Corp.,Digital Marketing,55
437145,Lockheed Martin,Procurement Representative Co-Op - Dina Miller - 679340BR,60
421098,Philadelphia Water Department,"PWD Engineering & Construction/Private Cost Construction/Travis Collins/Phila, PA",30
436826,Little Brown Bird dba Sparrow's,Restaurant and Retail Manager,25
423797,Lavner Camps & Programs,EdTech Operations Internship,65
434350,"CRC Industries, Inc.",Procurement Co-op,35
437144,Lockheed Martin,Procurement Specialist Co-Op - Dina Miller - 679342BR,50
436971,E. I. Dupont De Nemours & Co,"2025 Spring Semester Supply Chain, Procurement and Logistics Co-Op Opportunities - Delaware",30
436895,Revolution Space,Supply Chain Co-op,30
436875,Stateside Vodka,Logistics Intern,30
429381,"Noramco of DE, Inc.",IT Co-Op,75
437109,FMC Corporation,Real Estate and Facilities Co-Op,35
418194,T. N. Ward Company,Construction Assistant Project Manager/Estimator,10
436524,New Age Realty,Leasing Agent,40
435835,University of Pennsylvania - Athletic Equipment Operations,Penn Football Videographer Co-Op,30
431037,Drummond Scientific Company,Manufacturing Engineer Co-op,45
424099,MilkCrate ,Technical Product Manager Co-op,65
427782,FS Investments ,Cyber Security Co-op,86
429475,PROCONEX,Digital Strategy Co-op,85
436384,ARAMARK Corp.,Information Security,77
437154,Urban Outfitters,URBN AI and Digital Product Creation Co-op,85
418513,"ESF, Inc. ",Technology Support Intern,40
437036,International Raw Materials Ltd.,Information Systems Co-Op,78
436926,Macquarie Group,Software Engineer (Investment Vehicles) - Financial Technology Co-op,85
436925,Macquarie Group,Software Engineer (Cloud & Engineering) - Financial Technology Co-op,95
436919,Macquarie Group,Software Engineer (Data Platform) - Financial Technology Co-op,85
375834,Lithero ,AI Innovation Analyst,95
436792,Hajoca,Enterprise Architecture - Integration Co-op,85
436712,Urban Outfitters,URBN User Experience (UX) Design Co-op,80
436696,Urban Outfitters,URBN Data Science Co-op,85
436529,Security Risk Advisors,IT Security Co-op,85
436415,Solace,Full Stack Engineer Co-Op,88
422984,Apple Inc.,Machine Learning / AI Internships,85
422983,Apple Inc.,Software Engineering Internships,85
436930,Two Six Technologies,Software engineer,70
436928,Intealth,Full Stack Developer (MERN) & UX + AI,85
436914,Office Practicum,Development Co-op,85
436488,Protiviti Inc.,2025 Protiviti Technology Consulting Co-Op,65
338848,"Cohen, Placitella and Roth",Assistant Systems Administrator,63
437147,The Emerson Group,Analytics & Data Engineering Intern (with Data Warehousing & Automation Focus),85
368936,University of Pennsylvania,Assistant Linux Systems Administrator,75
426620,College Ave Student Loans LLC,Information Security Co-Op,78
433619,Morgan Lewis Bockius,Information Security and Compliance Co-Op,85
47918,Morgan Lewis Bockius,"Information Technology, Quality Assurance Co-Op",95
437050,Digitas Health ,"Associate, App Developer",75
437032,SRI International,Software Engineering Co-op,85
